city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-17 06:06,2026-04-17 19:46,2026-04-17,15.0,0.3,0.3,0.0,0.0,61,10.2,198
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-18 06:04,2026-04-18 19:48,2026-04-18,14.8,1.6,1.6,0.0,0.0,61,21.5,339
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-19 06:02,2026-04-19 19:49,2026-04-19,16.0,0.0,0.0,0.0,0.0,3,18.1,335
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-20 06:00,2026-04-20 19:50,2026-04-20,12.5,5.5,4.1,1.2,0.0,80,18.4,148
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-16 07:07,2026-04-16 19:18,2026-04-16,33.4,0.7,0.5,0.2,0.0,95,7.9,88
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-17 07:07,2026-04-17 19:18,2026-04-17,32.5,7.7,1.6,6.1,0.0,95,8.9,132
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-18 07:06,2026-04-18 19:18,2026-04-18,31.1,1.5,0.5,1.0,0.0,95,10.9,111
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-19 07:06,2026-04-19 19:18,2026-04-19,30.0,8.1,0.9,7.2,0.0,81,5.8,100
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-20 07:06,2026-04-20 19:18,2026-04-20,32.7,8.1,2.2,5.9,0.0,81,16.1,41
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-16 05:20,2026-04-16 18:25,2026-04-16,19.9,0.8,0.0,0.8,0.0,53,20.6,71
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-17 05:19,2026-04-17 18:26,2026-04-17,18.8,2.3,0.1,2.2,0.0,53,18.4,53
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-18 05:17,2026-04-18 18:26,2026-04-18,16.3,1.8,0.2,1.6,0.0,53,10.7,8
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-19 05:16,2026-04-19 18:27,2026-04-19,17.7,0.0,0.0,0.0,0.0,3,17.8,342
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-20 05:15,2026-04-20 18:28,2026-04-20,21.1,0.0,0.0,0.0,0.0,3,8.5,17
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-16 05:53,2026-04-16 18:08,2026-04-16,32.9,4.8,0.2,4.6,0.0,95,15.1,213
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-17 05:52,2026-04-17 18:08,2026-04-17,32.1,0.2,0.0,0.2,0.0,95,17.0,223
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-18 05:52,2026-04-18 18:07,2026-04-18,33.1,1.1,0.0,1.1,0.0,95,16.0,217
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-19 05:52,2026-04-19 18:07,2026-04-19,32.8,4.3,0.0,4.3,0.0,95,13.9,205
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-20 05:51,2026-04-20 18:07,2026-04-20,32.7,3.4,0.2,3.2,0.0,95,16.1,195
