city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-05-14 07:39,2026-05-14 18:00,2026-05-14,16.1,0.0,0.0,0.0,0.0,3,10.3,29
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-05-08 06:51,2026-05-08 20:00,2026-05-08,31.4,1.6,0.9,0.7,0.0,55,15.4,62
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-05-09 06:51,2026-05-09 20:00,2026-05-09,32.9,1.8,1.2,0.6,0.0,53,11.9,132
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-05-10 06:50,2026-05-10 20:01,2026-05-10,33.6,1.3,1.0,0.3,0.0,51,13.8,112
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-05-11 06:50,2026-05-11 20:01,2026-05-11,32.1,0.3,0.2,0.1,0.0,51,9.9,30
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-05-12 06:49,2026-05-12 20:02,2026-05-12,31.2,0.0,0.0,0.0,0.0,3,13.9,18
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-05-13 06:49,2026-05-13 20:02,2026-05-13,30.0,1.8,0.0,1.8,0.0,53,12.0,21
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-05-14 06:48,2026-05-14 20:03,2026-05-14,29.2,0.6,0.0,0.6,0.0,51,8.7,355
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-05-08 05:56,2026-05-08 19:42,2026-05-08,25.0,0.0,0.0,0.0,0.0,3,17.7,235
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-05-09 05:55,2026-05-09 19:42,2026-05-09,27.2,0.0,0.0,0.0,0.0,45,13.5,220
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-05-10 05:54,2026-05-10 19:43,2026-05-10,30.5,0.0,0.0,0.0,0.0,1,15.1,201
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-05-11 05:54,2026-05-11 19:44,2026-05-11,31.8,0.0,0.0,0.0,0.0,2,19.8,224
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-05-12 05:53,2026-05-12 19:45,2026-05-12,29.1,0.0,0.0,0.0,0.0,3,20.3,217
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-05-13 05:52,2026-05-13 19:46,2026-05-13,26.3,0.0,0.0,0.0,0.0,3,19.8,224
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-05-14 05:51,2026-05-14 19:46,2026-05-14,26.7,0.0,0.0,0.0,0.0,3,19.4,209
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-05-08 05:32,2026-05-08 20:14,2026-05-08,15.0,0.0,0.0,0.0,0.0,3,16.9,168
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-05-09 05:30,2026-05-09 20:16,2026-05-09,15.1,0.0,0.0,0.0,0.0,3,13.2,131
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-05-10 05:29,2026-05-10 20:17,2026-05-10,14.9,4.4,4.4,0.0,0.0,61,6.9,147
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-05-11 05:28,2026-05-11 20:18,2026-05-11,17.5,2.0,2.0,0.0,0.0,61,12.4,187
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-05-12 05:26,2026-05-12 20:19,2026-05-12,14.2,4.9,0.0,4.9,0.0,95,17.6,166
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-05-13 05:25,2026-05-13 20:21,2026-05-13,13.1,17.9,7.0,11.2,0.0,95,21.7,297
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-05-14 05:24,2026-05-14 20:22,2026-05-14,19.3,0.9,0.8,0.1,0.0,61,19.6,276
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-05-08 07:02,2026-05-08 19:17,2026-05-08,30.6,8.3,2.7,5.6,0.0,63,9.3,96
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-05-09 07:02,2026-05-09 19:17,2026-05-09,32.8,11.6,1.2,10.4,0.0,81,7.8,92
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-05-10 07:02,2026-05-10 19:17,2026-05-10,30.5,8.5,0.8,7.7,0.0,81,6.8,355
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-05-11 07:02,2026-05-11 19:17,2026-05-11,32.0,4.1,0.4,3.7,0.0,95,6.1,136
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-05-12 07:01,2026-05-12 19:17,2026-05-12,31.6,9.6,0.3,9.3,0.0,81,8.1,167
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-05-13 07:01,2026-05-13 19:17,2026-05-13,31.7,4.5,0.0,4.5,0.0,95,4.5,106
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-05-14 07:01,2026-05-14 19:17,2026-05-14,32.4,12.0,1.2,10.8,0.0,95,5.9,168
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-05-08 04:56,2026-05-08 18:42,2026-05-08,26.5,0.0,0.0,0.0,0.0,0,11.0,31
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-05-09 04:55,2026-05-09 18:43,2026-05-09,28.7,0.0,0.0,0.0,0.0,3,12.2,258
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-05-10 04:54,2026-05-10 18:44,2026-05-10,26.2,0.6,0.0,0.6,0.0,53,15.1,315
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-05-11 04:53,2026-05-11 18:45,2026-05-11,26.0,0.2,0.0,0.2,0.0,51,13.8,11
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-05-12 04:52,2026-05-12 18:46,2026-05-12,23.2,0.0,0.0,0.0,0.0,1,17.4,339
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-05-13 04:52,2026-05-13 18:46,2026-05-13,24.6,0.0,0.0,0.0,0.0,2,13.0,331
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-05-14 04:51,2026-05-14 18:47,2026-05-14,24.6,0.0,0.0,0.0,0.0,3,11.7,334
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-05-08 05:46,2026-05-08 18:07,2026-05-08,30.5,1.9,0.5,1.4,0.0,53,16.8,215
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-05-09 05:46,2026-05-09 18:07,2026-05-09,31.6,3.6,0.5,3.1,0.0,80,16.0,232
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-05-10 05:46,2026-05-10 18:08,2026-05-10,31.3,0.6,0.3,0.3,0.0,51,15.7,222
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-05-11 05:46,2026-05-11 18:08,2026-05-11,32.8,0.2,0.2,0.0,0.0,51,15.1,202
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-05-12 05:46,2026-05-12 18:08,2026-05-12,32.1,0.7,0.4,0.3,0.0,51,15.0,206
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-05-13 05:46,2026-05-13 18:08,2026-05-13,31.6,3.6,1.5,2.1,0.0,53,18.1,218
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-05-14 05:46,2026-05-14 18:08,2026-05-14,31.2,1.8,1.2,0.6,0.0,51,16.5,229
