city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-13 05:22,2026-02-13 17:44,2026-02-13,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-14 05:22,2026-02-14 17:44,2026-02-14,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-15 05:23,2026-02-15 17:44,2026-02-15,0,0,0,0,0,0,0,0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-02-11 06:24,2026-02-11 19:51,2026-02-11,0,0,0,0,0,0,0,0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-02-12 06:25,2026-02-12 19:50,2026-02-12,0,0,0,0,0,0,0,0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-02-13 06:26,2026-02-13 19:49,2026-02-13,0,0,0,0,0,0,0,0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-02-14 06:27,2026-02-14 19:48,2026-02-14,0,0,0,0,0,0,0,0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-02-15 06:28,2026-02-15 19:47,2026-02-15,0,0,0,0,0,0,0,0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-02-11 08:04,2026-02-11 19:23,2026-02-11,0,0,0,0,0,0,0,0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-02-12 08:03,2026-02-12 19:23,2026-02-12,0,0,0,0,0,0,0,0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-02-13 08:02,2026-02-13 19:24,2026-02-13,0,0,0,0,0,0,0,0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-02-14 08:02,2026-02-14 19:25,2026-02-14,0,0,0,0,0,0,0,0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-02-15 08:01,2026-02-15 19:25,2026-02-15,0,0,0,0,0,0,0,0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-02-11 07:41,2026-02-11 18:33,2026-02-11,0,0,0,0,0,0,0,0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-02-12 07:40,2026-02-12 18:33,2026-02-12,0,0,0,0,0,0,0,0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-02-13 07:39,2026-02-13 18:34,2026-02-13,0,0,0,0,0,0,0,0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-02-14 07:38,2026-02-14 18:35,2026-02-14,0,0,0,0,0,0,0,0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-02-15 07:37,2026-02-15 18:36,2026-02-15,0,0,0,0,0,0,0,0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-02-11 08:06,2026-02-11 18:15,2026-02-11,0,0,0,0,0,0,0,0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-02-12 08:05,2026-02-12 18:17,2026-02-12,0,0,0,0,0,0,0,0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-02-13 08:03,2026-02-13 18:18,2026-02-13,0,0,0,0,0,0,0,0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-02-14 08:02,2026-02-14 18:20,2026-02-14,0,0,0,0,0,0,0,0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-02-15 08:00,2026-02-15 18:21,2026-02-15,0,0,0,0,0,0,0,0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-02-11 07:27,2026-02-11 19:27,2026-02-11,0,0,0,0,0,0,0,0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-02-12 07:27,2026-02-12 19:27,2026-02-12,0,0,0,0,0,0,0,0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-02-13 07:27,2026-02-13 19:27,2026-02-13,0,0,0,0,0,0,0,0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-02-14 07:26,2026-02-14 19:27,2026-02-14,0,0,0,0,0,0,0,0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-02-15 07:26,2026-02-15 19:27,2026-02-15,0,0,0,0,0,0,0,0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-02-11 06:42,2026-02-11 17:31,2026-02-11,0,0,0,0,0,0,0,0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-02-12 06:41,2026-02-12 17:32,2026-02-12,0,0,0,0,0,0,0,0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-02-13 06:40,2026-02-13 17:33,2026-02-13,0,0,0,0,0,0,0,0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-02-14 06:39,2026-02-14 17:34,2026-02-14,0,0,0,0,0,0,0,0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-02-15 06:38,2026-02-15 17:35,2026-02-15,0,0,0,0,0,0,0,0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-02-11 06:17,2026-02-11 18:12,2026-02-11,0,0,0,0,0,0,0,0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-02-12 06:17,2026-02-12 18:13,2026-02-12,0,0,0,0,0,0,0,0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-02-13 06:16,2026-02-13 18:13,2026-02-13,0,0,0,0,0,0,0,0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-02-14 06:16,2026-02-14 18:13,2026-02-14,0,0,0,0,0,0,0,0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-02-15 06:16,2026-02-15 18:13,2026-02-15,0,0,0,0,0,0,0,0
